ID,Date,Time,Price,Base
000001,250603,204415,0.363100,1
000002,250603,204954,0.352000,0
000003,250603,205028,0.351400,0
000004,250603,211510,0.350300,0
000005,250603,211545,0.350300,0
000006,250603,211620,0.349900,0
000007,250603,211655,0.349900,0
000008,250603,211729,0.349900,0
000009,250603,212500,0.349400,1
000010,250603,212536,0.349400,0
000011,250603,212709,0.349400,0
000012,250603,212744,0.350500,0
000013,250603,212819,0.350300,0
000014,250603,212855,0.350300,0
000015,250603,212930,0.350300,0
000016,250603,213620,0.350000,0
000017,250603,213654,0.350000,0
000018,250603,213729,0.350000,0
000019,250603,214444,0.348700,0
000020,250603,214548,0.348700,0
000021,250603,214652,0.348700,0
000022,250603,214755,0.348700,0
000023,250603,214859,0.348700,0
000024,250603,215002,0.348100,0
000025,250603,215106,0.347500,0
000026,250603,215210,0.347700,0
000027,250603,215313,0.347700,0
000028,250603,215417,0.347700,0
000029,250603,215520,0.347700,0
000030,250603,215624,0.346400,0
000031,250603,215728,0.346400,0
000032,250603,215832,0.346400,0
000033,250603,220101,0.346600,0
000034,250603,220205,0.346600,0
000035,250603,220309,0.346400,0
000036,250603,220413,0.346800,0
000037,250603,220517,0.346800,0
000038,250603,220620,0.346800,0
000039,250603,220723,0.347600,0
000040,250603,220827,0.348000,0
000041,250603,220930,0.348300,0
000042,250603,221034,0.348300,0
000043,250603,221137,0.348300,0
000044,250603,221241,0.348300,0
000045,250603,221345,0.348300,0
000046,250603,221449,0.348300,0
000047,250603,221553,0.348500,0
000048,250603,221656,0.348700,0
000049,250603,221800,0.348700,0
000050,250603,221903,0.348700,0
000051,250603,222007,0.348700,0
000052,250603,222110,0.348700,0
000053,250603,222214,0.348700,0
000054,250603,222317,0.348700,0
000055,250603,222421,0.348700,0
000056,250603,222524,0.348700,0
000057,250603,222628,0.348700,0
000058,250603,222731,0.348700,0
000059,250603,222835,0.348700,0
000060,250603,222939,0.348700,0
000061,250603,223042,0.348700,0
000062,250603,223145,0.348700,0
000063,250603,223249,0.348800,0
000064,250603,223352,0.348800,0
000065,250603,223456,0.348800,0
000066,250603,223559,0.348800,0
000067,250603,223703,0.348800,0
000068,250603,223806,0.348800,0
000069,250603,223910,0.348800,0
000070,250603,224013,0.348800,0
000071,250603,224116,0.348800,0
000072,250603,224220,0.348800,0
000073,250603,224323,0.348800,0
000074,250603,224427,0.348800,0
000075,250603,224531,0.348800,0
000076,250603,224634,0.348800,0
000077,250603,224738,0.348800,0
000078,250603,224841,0.348800,0
000079,250603,224945,0.348800,0
000080,250603,225048,0.348800,0
000081,250603,225152,0.348800,0
000082,250603,225255,0.350300,0
000083,250603,225359,0.350300,0
000084,250603,225503,0.350300,0
000085,250603,225606,0.350300,0
000086,250603,225710,0.350300,0
000087,250603,225813,0.350300,0
000088,250603,225917,0.349400,0
000089,250603,230020,0.349400,0
000090,250603,230124,0.349400,0
000091,250603,230228,0.349400,0
000092,250603,230331,0.349400,0
000093,250603,230435,0.349500,0
000094,250603,230538,0.349500,0
000095,250603,230642,0.349500,0
000096,250603,230745,0.349500,0
000097,250603,230849,0.349500,0
000098,250603,230953,0.349500,0
000099,250603,231056,0.349500,0
000100,250603,231200,0.349500,0
000101,250603,231303,0.350600,0
000102,250603,231407,0.350600,0
000103,250603,231510,0.350800,0
000104,250603,231613,0.350800,0
000105,250603,231717,0.349900,0
000106,250603,231821,0.350500,0
000107,250603,231924,0.350500,0
000108,250603,232028,0.350500,0
000109,250603,232131,0.350500,0
000110,250603,232235,0.350400,0
000111,250603,232338,0.350400,0
000112,250603,232442,0.350400,0
000113,250603,232545,0.350100,0
000114,250603,232648,0.349900,0
000115,250603,232752,0.349500,0
000116,250603,232856,0.349500,0
000117,250603,232959,0.349500,0
000118,250603,233103,0.350500,0
000119,250603,233207,0.350500,0
000120,250603,233311,0.350500,0
000121,250603,233414,0.350500,0
000122,250603,233518,0.350500,0
000123,250603,233622,0.350100,0
000124,250603,233726,0.350100,0
000125,250603,233829,0.350100,0
000126,250603,233933,0.350100,0
000127,250603,234036,0.350100,0
000128,250603,234140,0.349800,0
000129,250603,234243,0.349800,0
000130,250603,234347,0.349800,0
000131,250603,234451,0.350700,0
000132,250603,234554,0.350700,0
000133,250603,234658,0.350700,0
000134,250603,234801,0.350600,0
000135,250603,234905,0.350600,0
000136,250603,235008,0.350600,0
000137,250603,235112,0.349800,0
000138,250603,235215,0.349600,0
000139,250603,235319,0.349600,0
000140,250603,235422,0.349600,0
000141,250603,235526,0.349600,0
000142,250603,235629,0.349700,0
000143,250603,235732,0.349700,0
000144,250603,235836,0.349700,0
000145,250603,235939,0.349700,0
000146,250604,000043,0.349700,0
000147,250604,000146,0.349700,0
000148,250604,000250,0.349700,0
000149,250604,000353,0.350100,0
000150,250604,000457,0.350100,0
000151,250604,000600,0.350100,0
000152,250604,000704,0.350100,0
000153,250604,000807,0.350100,0
000154,250604,000911,0.350100,0
000155,250604,001014,0.350700,0
000156,250604,001117,0.350300,0
000157,250604,001221,0.350300,0
000158,250604,001324,0.350200,0
000159,250604,001428,0.350200,0
000160,250604,001531,0.349300,0
000161,250604,001634,0.349800,0
000162,250604,001738,0.349800,0
000163,250604,001841,0.349800,0
000164,250604,001945,0.349800,0
000165,250604,002048,0.349800,0
000166,250604,002153,0.349900,0
000167,250604,002256,0.349900,0
000168,250604,002400,0.349900,0
000169,250604,002503,0.349900,0
000170,250604,002606,0.349700,0
000171,250604,002710,0.349300,0
000172,250604,002814,0.349300,0
000173,250604,002918,0.349300,0
000174,250604,003022,0.348000,0
000175,250604,003125,0.347600,0
000176,250604,003229,0.347600,0
000177,250604,003332,0.347600,0
000178,250604,003436,0.348200,0
000179,250604,003539,0.348000,0
000180,250604,003643,0.347600,0
000181,250604,003747,0.347600,0
000182,250604,003850,0.347400,0
000183,250604,003954,0.347000,0
000184,250604,004057,0.347000,0
000185,250604,004201,0.347000,0
000186,250604,004304,0.347000,0
000187,250604,004408,0.347000,0
000188,250604,004511,0.347000,0
000189,250604,004615,0.348500,0
000190,250604,004718,0.348000,0
000191,250604,004821,0.348600,0
000192,250604,004925,0.348600,0
000193,250604,005028,0.348600,0
000194,250604,005131,0.348600,0
000195,250604,005235,0.351200,0
000196,250604,005339,0.351200,0
000197,250604,005442,0.351200,0
000198,250604,005545,0.351200,0
000199,250604,005648,0.352000,0
000200,250604,005752,0.352000,0
000201,250604,005855,0.351700,0
000202,250604,005958,0.351300,0
000203,250604,010101,0.351300,0
000204,250604,010205,0.352200,0
000205,250604,010308,0.352200,0
000206,250604,010412,0.352200,0
000207,250604,010515,0.352200,0
000208,250604,010619,0.352300,0
000209,250604,010722,0.352800,0
000210,250604,010825,0.352800,0
000211,250604,010929,0.352800,0
000212,250604,011033,0.353400,0
000213,250604,011136,0.353400,0
000214,250604,011239,0.353400,0
000215,250604,011343,0.353400,0
000216,250604,011447,0.353400,0
000217,250604,011550,0.353400,0
000218,250604,011654,0.353300,0
000219,250604,011757,0.353300,0
000220,250604,011901,0.353300,0
000221,250604,012004,0.353300,0
000222,250604,012108,0.353300,0
000223,250604,012211,0.353300,0
000224,250604,012315,0.353300,0
000225,250604,012418,0.353300,0
000226,250604,012521,0.353700,0
000227,250604,012625,0.354500,0
000228,250604,012729,0.354500,0
000229,250604,012833,0.354500,0
000230,250604,012936,0.354500,0
000231,250604,013040,0.354500,0
000232,250604,013143,0.353100,0
000233,250604,013247,0.353100,0
000234,250604,013351,0.353100,0
000235,250604,013455,0.353100,0
000236,250604,013558,0.352500,0
000237,250604,013701,0.352300,0
000238,250604,013805,0.352300,0
000239,250604,013908,0.352300,0
000240,250604,014012,0.352300,0
000241,250604,014116,0.352300,0
000242,250604,014219,0.352300,0
000243,250604,014322,0.352300,0
000244,250604,014426,0.352300,0
000245,250604,014529,0.352300,0
000246,250604,014632,0.352300,0
000247,250604,014736,0.352300,0
000248,250604,014839,0.352300,0
000249,250604,014943,0.352300,0
000250,250604,015046,0.352000,0
000251,250604,015150,0.352000,0
000252,250604,015253,0.352000,0
000253,250604,015357,0.352000,0
000254,250604,015500,0.352100,0
000255,250604,015603,0.351800,0
000256,250604,015707,0.351800,0
000257,250604,015810,0.351800,0
000258,250604,015913,0.351800,0
000259,250604,020017,0.351800,0
000260,250604,020121,0.351800,0
000261,250604,020224,0.351800,0
000262,250604,020328,0.351800,0
000263,250604,020431,0.351800,0
000264,250604,020535,0.351800,0
000265,250604,020639,0.351800,0
000266,250604,020742,0.351800,0
000267,250604,020848,0.351800,0
000268,250604,020951,0.351800,0
000269,250604,021054,0.351800,0
000270,250604,021158,0.351800,0
000271,250604,021303,0.351800,0
000272,250604,021406,0.351800,0
000273,250604,021510,0.351800,0
000274,250604,021613,0.351800,0
000275,250604,021717,0.351800,0
000276,250604,021822,0.351800,0
000277,250604,021925,0.351800,0
000278,250604,022029,0.351800,0
000279,250604,022132,0.351800,0
000280,250604,022236,0.351800,0
000281,250604,022340,0.351900,0
000282,250604,022443,0.351400,0
000283,250604,022546,0.351400,0
000284,250604,022650,0.351400,0
000285,250604,022753,0.351400,0
000286,250604,022857,0.351400,0
000287,250604,023000,0.351400,0
000288,250604,023104,0.351400,0
000289,250604,023207,0.351400,0
000290,250604,023311,0.351400,0
000291,250604,023414,0.351400,0
000292,250604,023518,0.351400,0
000293,250604,023621,0.351400,0
000294,250604,023725,0.351400,0
000295,250604,023828,0.351400,0
000296,250604,023932,0.349000,0
000297,250604,024036,0.349000,0
000298,250604,024139,0.349000,0
000299,250604,024243,0.349000,0
000300,250604,024346,0.349000,0
000301,250604,024450,0.349000,0
000302,250604,024553,0.349000,0
000303,250604,024657,0.349000,0
000304,250604,024800,0.349800,0
000305,250604,024904,0.349800,0
000306,250604,025007,0.349800,0
000307,250604,025111,0.349100,0
000308,250604,025214,0.349100,0
000309,250604,025318,0.349100,0
000310,250604,025421,0.349100,0
000311,250604,025525,0.349100,0
000312,250604,025628,0.349100,0
000313,250604,025731,0.349100,0
000314,250604,025835,0.349100,0
000315,250604,025938,0.350000,0
000316,250604,030042,0.350000,0
000317,250604,030145,0.350000,0
000318,250604,030248,0.350100,0
000319,250604,030352,0.350100,0
000320,250604,030455,0.350100,0
000321,250604,030558,0.350100,0
000322,250604,030702,0.350100,0
000323,250604,030806,0.350100,0
000324,250604,030910,0.350100,0
000325,250604,031013,0.351600,0
000326,250604,031117,0.351600,0
000327,250604,031220,0.351100,0
000328,250604,031324,0.351400,0
000329,250604,031427,0.351400,0
000330,250604,031531,0.351400,0
000331,250604,031634,0.351700,0
000332,250604,031738,0.351700,0
000333,250604,031841,0.352300,0
000334,250604,031944,0.352300,0
000335,250604,032047,0.352300,0
000336,250604,032151,0.352500,0
000337,250604,032254,0.352500,0
000338,250604,032357,0.352500,0
000339,250604,032501,0.352300,0
000340,250604,032605,0.352300,0
000341,250604,032708,0.352300,0
000342,250604,032811,0.352300,0
000343,250604,032915,0.352300,0
000344,250604,033019,0.352300,0
000345,250604,033122,0.352300,0
000346,250604,033225,0.352300,0
000347,250604,033328,0.352300,0
000348,250604,033432,0.352300,0
000349,250604,033535,0.352300,0
000350,250604,033638,0.352300,0
000351,250604,033742,0.352300,0
000352,250604,033845,0.352300,0
000353,250604,033949,0.352300,0
000354,250604,034053,0.352300,0
000355,250604,034156,0.352300,0
000356,250604,034300,0.352300,0
000357,250604,034403,0.351600,0
000358,250604,034506,0.351600,0
000359,250604,034610,0.351600,0
000360,250604,034713,0.352000,0
000361,250604,034817,0.352000,0
000362,250604,034921,0.352000,0
000363,250604,035025,0.352000,0
000364,250604,035129,0.351000,0
000365,250604,035233,0.351400,0
000366,250604,035336,0.351400,0
000367,250604,035440,0.351400,0
000368,250604,035544,0.351400,0
000369,250604,035647,0.351400,0
000370,250604,035751,0.351400,0
000371,250604,035854,0.351400,0
000372,250604,035957,0.351400,0
000373,250604,040101,0.351400,0
000374,250604,040204,0.351400,0
000375,250604,040308,0.351400,0
000376,250604,040411,0.351400,0
000377,250604,040515,0.351400,0
000378,250604,040618,0.351400,0
000379,250604,040722,0.351400,0
000380,250604,040825,0.351400,0
000381,250604,040929,0.351400,0
000382,250604,041032,0.351400,0
000383,250604,041136,0.351400,0
000384,250604,041239,0.351400,0
000385,250604,041343,0.351400,0
000386,250604,041446,0.351400,0
000387,250604,041550,0.351400,0
000388,250604,041653,0.351400,0
000389,250604,041756,0.351400,0
000390,250604,041900,0.351400,0
000391,250604,042004,0.351400,0
000392,250604,042107,0.350700,0
000393,250604,042211,0.350700,0
000394,250604,042314,0.350800,0
000395,250604,042418,0.350700,0
000396,250604,042521,0.350700,0
000397,250604,042624,0.350700,0
000398,250604,042728,0.350700,0
000399,250604,042831,0.350700,0
000400,250604,042935,0.350700,0
000401,250604,043038,0.351400,0
000402,250604,043141,0.351400,0
000403,250604,043245,0.351400,0
000404,250604,043348,0.351400,0
000405,250604,043452,0.351400,0
000406,250604,043555,0.351400,0
000407,250604,043659,0.351400,0
000408,250604,043802,0.351400,0
000409,250604,043906,0.350300,0
000410,250604,044009,0.349700,0
000411,250604,044113,0.349700,0
000412,250604,044216,0.349700,0
000413,250604,044320,0.349700,0
000414,250604,044423,0.349700,0
000415,250604,044526,0.349700,0
000416,250604,044630,0.349700,0
000417,250604,044733,0.349700,0
000418,250604,044837,0.349700,0
000419,250604,044941,0.349700,0
000420,250604,045044,0.349700,0
000421,250604,045148,0.349700,0
000422,250604,045251,0.349700,0
000423,250604,045355,0.349700,0
000424,250604,045459,0.350600,0
000425,250604,045602,0.350400,0
000426,250604,045705,0.350700,0
000427,250604,045809,0.350700,0
000428,250604,045913,0.350700,0
000429,250604,050017,0.350400,0
000430,250604,050121,0.350400,0
000431,250604,050225,0.351300,0
000432,250604,050329,0.351300,0
000433,250604,050432,0.351300,0
000434,250604,050536,0.351300,0
000435,250604,050639,0.351500,0
000436,250604,050743,0.351500,0
000437,250604,050846,0.351500,0
000438,250604,050949,0.351200,0
000439,250604,051053,0.351200,0
000440,250604,051156,0.351500,0
000441,250604,051301,0.351500,0
000442,250604,051404,0.351100,0
000443,250604,051508,0.351100,0
000444,250604,051612,0.351100,0
000445,250604,051715,0.351400,0
000446,250604,051819,0.351400,0
000447,250604,051923,0.351400,0
000448,250604,052027,0.351400,0
000449,250604,052130,0.351400,0
000450,250604,052234,0.350900,0
000451,250604,052337,0.350900,0
000452,250604,052441,0.350900,0
000453,250604,052544,0.350900,0
000454,250604,052647,0.350900,0
000455,250604,052750,0.350900,0
000456,250604,052854,0.350100,0
000457,250604,052957,0.350100,0
000458,250604,053101,0.350100,0
000459,250604,053205,0.350100,0
000460,250604,053308,0.350100,0
000461,250604,053411,0.350100,0
000462,250604,053515,0.350100,0
000463,250604,053618,0.350100,0
000464,250604,053721,0.350100,0
000465,250604,053825,0.350100,0
000466,250604,053928,0.350100,0
000467,250604,054032,0.350100,0
000468,250604,054135,0.350100,0
000469,250604,054239,0.350100,0
000470,250604,054343,0.350100,0
000471,250604,054446,0.350100,0
000472,250604,054549,0.350100,0
000473,250604,054653,0.350100,0
000474,250604,054757,0.350100,0
000475,250604,054900,0.350100,0
000476,250604,055004,0.350100,0
000477,250604,055107,0.350100,0
000478,250604,055211,0.350100,0
000479,250604,055314,0.351300,0
000480,250604,055418,0.351300,0
000481,250604,055521,0.351300,0
000482,250604,055624,0.351300,0
000483,250604,055728,0.351300,0
000484,250604,055831,0.351300,0
000485,250604,055935,0.351300,0
000486,250604,060038,0.351300,0
000487,250604,060142,0.349800,0
000488,250604,060245,0.349700,0
000489,250604,060349,0.350400,0
000490,250604,060452,0.350400,0
000491,250604,060556,0.350400,0
000492,250604,060659,0.350400,0
000493,250604,060802,0.349700,0
000494,250604,060906,0.349700,0
000495,250604,061009,0.349700,0
000496,250604,061113,0.349700,0
000497,250604,061216,0.349200,0
000498,250604,061320,0.349200,0
000499,250604,061423,0.349200,0
000500,250604,061527,0.349200,0
000501,250604,061630,0.349800,0
000502,250604,061734,0.349800,0
000503,250604,061837,0.349800,0
000504,250604,061941,0.349300,0
000505,250604,062044,0.349300,0
000506,250604,062147,0.349300,0
000507,250604,062251,0.349300,0
000508,250604,062354,0.348900,0
000509,250604,062458,0.348900,0
000510,250604,062601,0.348900,0
000511,250604,062705,0.348900,0
000512,250604,062808,0.348900,0
000513,250604,062911,0.349000,0
000514,250604,063015,0.349000,0
000515,250604,063119,0.349000,0
000516,250604,063222,0.349400,0
000517,250604,063325,0.349400,0
000518,250604,063429,0.349400,0
000519,250604,063532,0.349400,0
000520,250604,063636,0.349400,0
000521,250604,063739,0.349400,0
000522,250604,063843,0.349400,0
000523,250604,063947,0.349400,0
000524,250604,064050,0.349400,0
000525,250604,064153,0.349400,0
000526,250604,064257,0.349400,0
000527,250604,064400,0.351500,0
000528,250604,064504,0.351500,0
000529,250604,064609,0.351500,0
000530,250604,064712,0.351500,0
000531,250604,064815,0.351500,0
000532,250604,064919,0.351500,0
000533,250604,065022,0.351500,0
000534,250604,065126,0.350500,0
000535,250604,065230,0.350500,0
000536,250604,065333,0.350500,0
000537,250604,065437,0.350000,0
000538,250604,065540,0.350000,0
000539,250604,065644,0.350000,0
000540,250604,065747,0.350000,0
000541,250604,065851,0.350000,0
000542,250604,065954,0.350000,0
000543,250604,070058,0.349800,0
000544,250604,070201,0.349800,0
000545,250604,070305,0.349800,0
000546,250604,070409,0.349800,0
000547,250604,070512,0.349800,0
000548,250604,070615,0.350400,0
000549,250604,070719,0.350400,0
000550,250604,070822,0.350400,0
000551,250604,070926,0.350400,0
000552,250604,071029,0.350400,0
000553,250604,071133,0.350400,0
000554,250604,071236,0.350400,0
000555,250604,071340,0.350400,0
000556,250604,071443,0.350400,0
000557,250604,071547,0.350100,0
000558,250604,071650,0.350100,0
000559,250604,071753,0.350100,0
000560,250604,071857,0.350100,0
000561,250604,072000,0.350100,0
000562,250604,072104,0.350100,0
000563,250604,072207,0.350100,0
000564,250604,072311,0.350100,0
000565,250604,072414,0.350100,0
000566,250604,072518,0.350100,0
000567,250604,072621,0.350100,0
000568,250604,072726,0.350100,0
000569,250604,072829,0.350100,0
000570,250604,072933,0.350100,0
000571,250604,073036,0.349700,0
000572,250604,073140,0.349700,0
000573,250604,073243,0.349700,0
000574,250604,073346,0.349700,0
000575,250604,073450,0.349700,0
000576,250604,073553,0.349700,0
000577,250604,073657,0.349100,0
000578,250604,073801,0.349100,0
000579,250604,073904,0.349100,0
000580,250604,074008,0.349100,0
000581,250604,074111,0.349100,0
000582,250604,074215,0.349100,0
000583,250604,074318,0.349100,0
000584,250604,074422,0.349100,0
000585,250604,074525,0.349100,0
000586,250604,074629,0.349100,0
000587,250604,074732,0.349100,0
000588,250604,074835,0.349100,0
000589,250604,074939,0.349100,0
000590,250604,075042,0.349100,0
000591,250604,075146,0.349100,0
000592,250604,075250,0.349100,0
000593,250604,075353,0.349100,0
000594,250604,075457,0.349100,0
000595,250604,075600,0.349100,0
000596,250604,075704,0.349100,0
000597,250604,075807,0.349100,0
000598,250604,075911,0.349100,0
000599,250604,080014,0.349100,0
000600,250604,080118,0.350300,0
000601,250604,080221,0.350300,0
000602,250604,080325,0.350300,0
000603,250604,080429,0.350500,0
000604,250604,080532,0.350500,0
000605,250604,080636,0.350500,0
000606,250604,080739,0.351700,0
000607,250604,080842,0.351700,0
000608,250604,080946,0.351700,0
000609,250604,081049,0.351700,0
000610,250604,081153,0.351700,0
000611,250604,081256,0.351700,0
000612,250604,081400,0.351700,0
000613,250604,081503,0.351700,0
000614,250604,081607,0.350500,0
000615,250604,081710,0.350500,0
000616,250604,081814,0.350500,0
000617,250604,081917,0.351600,0
000618,250604,082021,0.351600,0
000619,250604,082124,0.351000,0
000620,250604,082228,0.351000,0
